"id","country","variable","coarse_level","coarse_stat","fine_level","fine_stat","diff_type","notes","coarse_significant_p05","fine_significant_p05"
"","Netherlands","AfstandTotGroteSupermarkt_95 vs HuishoudensTotaal_28","gemeente(n=213)","corr=-0.365","wijk(n=1800)","corr=-0.358","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","AfstandTotGroteSupermarkt_95 vs Eenpersoonshuishoudens_29","gemeente(n=213)","corr=-0.405","wijk(n=1800)","corr=-0.339","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","AfstandTotGroteSupermarkt_95 vs HuishoudensZonderKinderen_30","gemeente(n=213)","corr=0.365","wijk(n=1800)","corr=0.09","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","AfstandTotGroteSupermarkt_95 vs HuishoudensMetKinderen_31","gemeente(n=213)","corr=-0.013","wijk(n=1800)","corr=0.102","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","no","yes"
"","Netherlands","AfstandTotGroteSupermarkt_95 vs Woningvoorraad_34","gemeente(n=213)","corr=-0.228","wijk(n=1800)","corr=0.008","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","no"
"","Netherlands","AfstandTotSchool_97 vs Mannen_6","gemeente(n=213)","corr=0.313","wijk(n=1786)","corr=0.292","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","AfstandTotSchool_97 vs Vrouwen_7","gemeente(n=213)","corr=-0.313","wijk(n=1786)","corr=-0.251","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","AfstandTotSchool_97 vs k_0Tot15Jaar_8","gemeente(n=213)","corr=-0.232","wijk(n=1786)","corr=-0.102","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","AfstandTotSchool_97 vs k_15Tot25Jaar_9","gemeente(n=213)","corr=-0.17","wijk(n=1786)","corr=0.012","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","no"
"","Netherlands","AfstandTotSchool_97 vs k_25Tot45Jaar_10","gemeente(n=213)","corr=-0.467","wijk(n=1786)","corr=-0.267","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","AfstandTotSchool_97 vs k_45Tot65Jaar_11","gemeente(n=213)","corr=0.446","wijk(n=1786)","corr=0.299","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","AfstandTotSchool_97 vs k_65JaarOfOuder_12","gemeente(n=213)","corr=0.344","wijk(n=1786)","corr=-0.036","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","no"
"","Netherlands","AfstandTotSchool_97 vs Ongehuwd_13","gemeente(n=213)","corr=-0.377","wijk(n=1786)","corr=-0.146","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","AfstandTotSchool_97 vs Gehuwd_14","gemeente(n=213)","corr=0.406","wijk(n=1786)","corr=0.222","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","AfstandTotSchool_97 vs Gescheiden_15","gemeente(n=213)","corr=-0.268","wijk(n=1786)","corr=-0.226","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","AfstandTotSchool_97 vs Verweduwd_16","gemeente(n=213)","corr=0.248","wijk(n=1786)","corr=-0.174","reversed","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","AfstandTotSchool_97 vs WestersTotaal_17","gemeente(n=213)","corr=-0.187","wijk(n=1786)","corr=-0.104","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","AfstandTotSchool_97 vs NietWestersTotaal_18","gemeente(n=213)","corr=-0.481","wijk(n=1786)","corr=-0.244","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","AfstandTotSchool_97 vs GeboorteTotaal_24","gemeente(n=213)","corr=-0.352","wijk(n=1786)","corr=-0.315","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","AfstandTotSchool_97 vs SterfteTotaal_26","gemeente(n=213)","corr=0.135","wijk(n=1786)","corr=-0.186","reversed","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","AfstandTotSchool_97 vs HuishoudensTotaal_28","gemeente(n=213)","corr=-0.232","wijk(n=1786)","corr=-0.256","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","AfstandTotSchool_97 vs Eenpersoonshuishoudens_29","gemeente(n=213)","corr=-0.315","wijk(n=1786)","corr=-0.196","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","AfstandTotSchool_97 vs HuishoudensZonderKinderen_30","gemeente(n=213)","corr=0.509","wijk(n=1786)","corr=0.096","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","AfstandTotSchool_97 vs HuishoudensMetKinderen_31","gemeente(n=213)","corr=-0.143","wijk(n=1786)","corr=-0.02","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","no"
"","Netherlands","AfstandTotSchool_97 vs Woningvoorraad_34","gemeente(n=213)","corr=-0.134","wijk(n=1786)","corr=0.057","reversed","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","Mannen_6 vs Vrouwen_7","gemeente(n=213)","corr=-1","wijk(n=1806)","corr=-0.493","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","Mannen_6 vs k_0Tot15Jaar_8","gemeente(n=213)","corr=-0.059","wijk(n=1806)","corr=-0.172","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","no","yes"
"","Netherlands","Mannen_6 vs k_15Tot25Jaar_9","gemeente(n=213)","corr=0.206","wijk(n=1806)","corr=0.276","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","Mannen_6 vs k_25Tot45Jaar_10","gemeente(n=213)","corr=0.029","wijk(n=1806)","corr=0.06","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","no","yes"
"","Netherlands","Mannen_6 vs k_45Tot65Jaar_11","gemeente(n=213)","corr=0.145","wijk(n=1806)","corr=0.213","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","Mannen_6 vs k_65JaarOfOuder_12","gemeente(n=213)","corr=-0.203","wijk(n=1806)","corr=-0.087","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","Mannen_6 vs Ongehuwd_13","gemeente(n=213)","corr=-0.003","wijk(n=1806)","corr=0.095","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","no","yes"
"","Netherlands","Mannen_6 vs Gehuwd_14","gemeente(n=213)","corr=0.179","wijk(n=1806)","corr=-0.073","reversed","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","Mannen_6 vs Gescheiden_15","gemeente(n=213)","corr=-0.421","wijk(n=1806)","corr=0.037","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","no"
"","Netherlands","Mannen_6 vs Verweduwd_16","gemeente(n=213)","corr=-0.184","wijk(n=1806)","corr=-0.013","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","no"
"","Netherlands","Mannen_6 vs WestersTotaal_17","gemeente(n=213)","corr=-0.301","wijk(n=1806)","corr=-0.035","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","no"
"","Netherlands","Mannen_6 vs NietWestersTotaal_18","gemeente(n=213)","corr=-0.303","wijk(n=1806)","corr=0.029","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","no"
"","Netherlands","Mannen_6 vs GeboorteTotaal_24","gemeente(n=213)","corr=-0.032","wijk(n=1806)","corr=-0.131","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","no","yes"
"","Netherlands","Mannen_6 vs SterfteTotaal_26","gemeente(n=213)","corr=-0.285","wijk(n=1806)","corr=-0.225","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","Mannen_6 vs HuishoudensTotaal_28","gemeente(n=213)","corr=-0.232","wijk(n=1806)","corr=-0.061","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","Mannen_6 vs Eenpersoonshuishoudens_29","gemeente(n=213)","corr=-0.229","wijk(n=1806)","corr=-0.019","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","no"
"","Netherlands","Mannen_6 vs HuishoudensZonderKinderen_30","gemeente(n=213)","corr=0.132","wijk(n=1806)","corr=-0.17","reversed","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","no","yes"
"","Netherlands","Mannen_6 vs HuishoudensMetKinderen_31","gemeente(n=213)","corr=0.009","wijk(n=1806)","corr=-0.131","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","no","yes"
"","Netherlands","Mannen_6 vs Woningvoorraad_34","gemeente(n=213)","corr=-0.285","wijk(n=1806)","corr=-0.08","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","Vrouwen_7 vs k_0Tot15Jaar_8","gemeente(n=213)","corr=0.059","wijk(n=1806)","corr=0.18","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","no","yes"
"","Netherlands","Vrouwen_7 vs k_15Tot25Jaar_9","gemeente(n=213)","corr=-0.206","wijk(n=1806)","corr=-0.218","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","Vrouwen_7 vs k_25Tot45Jaar_10","gemeente(n=213)","corr=-0.029","wijk(n=1806)","corr=-0.049","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","no","yes"
"","Netherlands","Vrouwen_7 vs k_45Tot65Jaar_11","gemeente(n=213)","corr=-0.145","wijk(n=1806)","corr=-0.204","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","Vrouwen_7 vs k_65JaarOfOuder_12","gemeente(n=213)","corr=0.203","wijk(n=1806)","corr=0.003","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","no"
"","Netherlands","Vrouwen_7 vs Ongehuwd_13","gemeente(n=213)","corr=0.003","wijk(n=1806)","corr=-0.255","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","no","yes"
"","Netherlands","Vrouwen_7 vs Gehuwd_14","gemeente(n=213)","corr=-0.179","wijk(n=1806)","corr=0.009","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","no"
"","Netherlands","Vrouwen_7 vs Gescheiden_15","gemeente(n=213)","corr=0.421","wijk(n=1806)","corr=-0.101","reversed","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","Vrouwen_7 vs Verweduwd_16","gemeente(n=213)","corr=0.184","wijk(n=1806)","corr=0.05","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","Vrouwen_7 vs WestersTotaal_17","gemeente(n=213)","corr=0.301","wijk(n=1806)","corr=0.08","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","Vrouwen_7 vs NietWestersTotaal_18","gemeente(n=213)","corr=0.303","wijk(n=1806)","corr=-0.003","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","no"
"","Netherlands","Vrouwen_7 vs GeboorteTotaal_24","gemeente(n=213)","corr=0.032","wijk(n=1806)","corr=0.157","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","no","yes"
"","Netherlands","Vrouwen_7 vs SterfteTotaal_26","gemeente(n=213)","corr=0.285","wijk(n=1806)","corr=0.261","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","Vrouwen_7 vs HuishoudensTotaal_28","gemeente(n=213)","corr=0.232","wijk(n=1806)","corr=0.068","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","Vrouwen_7 vs Eenpersoonshuishoudens_29","gemeente(n=213)","corr=0.229","wijk(n=1806)","corr=-0.051","reversed","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","Vrouwen_7 vs HuishoudensZonderKinderen_30","gemeente(n=213)","corr=-0.132","wijk(n=1806)","corr=-0.021","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","no","no"
"","Netherlands","Vrouwen_7 vs HuishoudensMetKinderen_31","gemeente(n=213)","corr=-0.009","wijk(n=1806)","corr=-0.256","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","no","yes"
"","Netherlands","Vrouwen_7 vs Woningvoorraad_34","gemeente(n=213)","corr=0.285","wijk(n=1806)","corr=0.066","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","k_0Tot15Jaar_8 vs k_15Tot25Jaar_9","gemeente(n=213)","corr=-0.018","wijk(n=1806)","corr=-0.181","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","no","yes"
"","Netherlands","k_0Tot15Jaar_8 vs k_25Tot45Jaar_10","gemeente(n=213)","corr=0.257","wijk(n=1806)","corr=0.137","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","k_0Tot15Jaar_8 vs k_45Tot65Jaar_11","gemeente(n=213)","corr=-0.413","wijk(n=1806)","corr=-0.239","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","k_0Tot15Jaar_8 vs k_65JaarOfOuder_12","gemeente(n=213)","corr=-0.523","wijk(n=1806)","corr=-0.351","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","k_0Tot15Jaar_8 vs Ongehuwd_13","gemeente(n=213)","corr=0.14","wijk(n=1806)","corr=0.005","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","no"
"","Netherlands","k_0Tot15Jaar_8 vs Gehuwd_14","gemeente(n=213)","corr=0.085","wijk(n=1806)","corr=0.129","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","no","yes"
"","Netherlands","k_0Tot15Jaar_8 vs Gescheiden_15","gemeente(n=213)","corr=-0.348","wijk(n=1806)","corr=-0.198","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","k_0Tot15Jaar_8 vs Verweduwd_16","gemeente(n=213)","corr=-0.512","wijk(n=1806)","corr=-0.236","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","k_0Tot15Jaar_8 vs WestersTotaal_17","gemeente(n=213)","corr=-0.423","wijk(n=1806)","corr=-0.213","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","k_0Tot15Jaar_8 vs NietWestersTotaal_18","gemeente(n=213)","corr=0.09","wijk(n=1806)","corr=0.042","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","no","no"
"","Netherlands","k_0Tot15Jaar_8 vs GeboorteTotaal_24","gemeente(n=213)","corr=0.607","wijk(n=1806)","corr=0.327","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","k_0Tot15Jaar_8 vs SterfteTotaal_26","gemeente(n=213)","corr=-0.463","wijk(n=1806)","corr=-0.152","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","k_0Tot15Jaar_8 vs HuishoudensTotaal_28","gemeente(n=213)","corr=-0.564","wijk(n=1806)","corr=-0.448","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
