"id","country","variable","coarse_level","coarse_stat","fine_level","fine_stat","diff_type","notes","coarse_significant_p05","fine_significant_p05"
"","US","B25002_002E vs B25002_003E","state(n=52)","corr=0.259","county(n=3222)","corr=0.193","similar","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","yes"
"","US","B25002_002E vs B25003_002E","state(n=52)","corr=0.454","county(n=3222)","corr=0.681","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","B25002_002E vs B25003_003E","state(n=52)","corr=0.427","county(n=3222)","corr=0.217","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","B25002_002E vs B08301_010E","state(n=52)","corr=0.269","county(n=3222)","corr=0.027","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","no"
"","US","B25002_002E vs B08301_021E","state(n=52)","corr=0.312","county(n=3222)","corr=0.204","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","B25002_002E vs B11003_010E","state(n=52)","corr=0.037","county(n=3222)","corr=0.055","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","yes"
"","US","B25002_002E vs B18101_004E","state(n=52)","corr=0.308","county(n=3222)","corr=-0.062","reversed","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","B25002_002E vs B27010_017E","state(n=52)","corr=-0.318","county(n=3222)","corr=-0.249","similar","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","B25002_002E vs B02001_002E","state(n=52)","corr=0.387","county(n=3222)","corr=0.403","similar","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","B25002_002E vs B02001_003E","state(n=52)","corr=0.158","county(n=3222)","corr=-0.148","reversed","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","yes"
"","US","B25002_002E vs B02001_005E","state(n=52)","corr=-0.475","county(n=3222)","corr=-0.121","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","B25002_002E vs B25024_002E","state(n=52)","corr=0.071","county(n=3222)","corr=0.464","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","yes"
"","US","B25002_002E vs B25024_010E","state(n=52)","corr=0.111","county(n=3222)","corr=-0.007","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","no"
"","US","B25002_003E vs B25003_002E","state(n=52)","corr=0.452","county(n=3222)","corr=0.234","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","B25002_003E vs B25003_003E","state(n=52)","corr=-0.229","county(n=3222)","corr=-0.095","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","yes"
"","US","B25002_003E vs B08301_010E","state(n=52)","corr=-0.248","county(n=3222)","corr=-0.058","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","yes"
"","US","B25002_003E vs B08301_021E","state(n=52)","corr=-0.356","county(n=3222)","corr=0.014","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","no"
"","US","B25002_003E vs B11003_010E","state(n=52)","corr=0.129","county(n=3222)","corr=-0.116","reversed","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","yes"
"","US","B25002_003E vs B18101_004E","state(n=52)","corr=0.131","county(n=3222)","corr=-0.023","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","no"
"","US","B25002_003E vs B27010_017E","state(n=52)","corr=-0.048","county(n=3222)","corr=0.009","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","no"
"","US","B25002_003E vs B02001_002E","state(n=52)","corr=0.133","county(n=3222)","corr=0.043","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","yes"
"","US","B25002_003E vs B02001_003E","state(n=52)","corr=-0.03","county(n=3222)","corr=-0.07","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","yes"
"","US","B25002_003E vs B02001_005E","state(n=52)","corr=-0.285","county(n=3222)","corr=-0.148","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","B25002_003E vs B25024_002E","state(n=52)","corr=0.501","county(n=3222)","corr=0.802","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","B25002_003E vs B25024_010E","state(n=52)","corr=0.453","county(n=3222)","corr=0.364","similar","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","B25003_002E vs B25003_003E","state(n=52)","corr=-0.612","county(n=3222)","corr=-0.567","similar","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","B25003_002E vs B08301_010E","state(n=52)","corr=-0.555","county(n=3222)","corr=-0.255","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","B25003_002E vs B08301_021E","state(n=52)","corr=-0.275","county(n=3222)","corr=0.079","reversed","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","yes"
"","US","B25003_002E vs B11003_010E","state(n=52)","corr=0.34","county(n=3222)","corr=0.01","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","no"
"","US","B25003_002E vs B18101_004E","state(n=52)","corr=-0.133","county(n=3222)","corr=-0.063","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","yes"
"","US","B25003_002E vs B27010_017E","state(n=52)","corr=-0.101","county(n=3222)","corr=-0.143","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","yes"
"","US","B25003_002E vs B02001_002E","state(n=52)","corr=0.742","county(n=3222)","corr=0.589","similar","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","B25003_002E vs B02001_003E","state(n=52)","corr=-0.233","county(n=3222)","corr=-0.315","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","yes"
"","US","B25003_002E vs B02001_005E","state(n=52)","corr=-0.577","county(n=3222)","corr=-0.33","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","B25003_002E vs B25024_002E","state(n=52)","corr=0.791","county(n=3222)","corr=0.565","similar","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","B25003_002E vs B25024_010E","state(n=52)","corr=0.428","county(n=3222)","corr=0.142","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","B25003_003E vs B08301_010E","state(n=52)","corr=0.803","county(n=3222)","corr=0.37","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","B25003_003E vs B08301_021E","state(n=52)","corr=0.557","county(n=3222)","corr=0.124","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","B25003_003E vs B11003_010E","state(n=52)","corr=-0.313","county(n=3222)","corr=0.049","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","B25003_003E vs B18101_004E","state(n=52)","corr=0.409","county(n=3222)","corr=0.015","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","no"
"","US","B25003_003E vs B27010_017E","state(n=52)","corr=-0.18","county(n=3222)","corr=-0.089","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","yes"
"","US","B25003_003E vs B02001_002E","state(n=52)","corr=-0.41","county(n=3222)","corr=-0.332","similar","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","B25003_003E vs B02001_003E","state(n=52)","corr=0.377","county(n=3222)","corr=0.254","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","B25003_003E vs B02001_005E","state(n=52)","corr=0.164","county(n=3222)","corr=0.303","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","yes"
"","US","B25003_003E vs B25024_002E","state(n=52)","corr=-0.739","county(n=3222)","corr=-0.231","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","B25003_003E vs B25024_010E","state(n=52)","corr=-0.336","county(n=3222)","corr=-0.196","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","B08301_010E vs B08301_021E","state(n=52)","corr=0.619","county(n=3222)","corr=0.294","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","B08301_010E vs B11003_010E","state(n=52)","corr=-0.528","county(n=3222)","corr=-0.047","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","B08301_010E vs B18101_004E","state(n=52)","corr=0.183","county(n=3222)","corr=-0.015","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","no"
"","US","B08301_010E vs B27010_017E","state(n=52)","corr=-0.353","county(n=3222)","corr=-0.083","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","B08301_010E vs B02001_002E","state(n=52)","corr=-0.409","county(n=3222)","corr=-0.191","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","B08301_010E vs B02001_003E","state(n=52)","corr=0.373","county(n=3222)","corr=0.081","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","B08301_010E vs B02001_005E","state(n=52)","corr=0.261","county(n=3222)","corr=0.441","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","yes"
"","US","B08301_010E vs B25024_002E","state(n=52)","corr=-0.819","county(n=3222)","corr=-0.245","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","B08301_010E vs B25024_010E","state(n=52)","corr=-0.445","county(n=3222)","corr=-0.163","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","B08301_021E vs B11003_010E","state(n=52)","corr=-0.394","county(n=3222)","corr=-0.129","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","B08301_021E vs B18101_004E","state(n=52)","corr=0.192","county(n=3222)","corr=-0.045","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","yes"
"","US","B08301_021E vs B27010_017E","state(n=52)","corr=-0.254","county(n=3222)","corr=-0.088","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","yes"
"","US","B08301_021E vs B02001_002E","state(n=52)","corr=-0.08","county(n=3222)","corr=0.142","reversed","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","yes"
"","US","B08301_021E vs B02001_003E","state(n=52)","corr=0.133","county(n=3222)","corr=-0.206","reversed","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","yes"
"","US","B08301_021E vs B02001_005E","state(n=52)","corr=0.128","county(n=3222)","corr=0.383","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","yes"
"","US","B08301_021E vs B25024_002E","state(n=52)","corr=-0.632","county(n=3222)","corr=0.044","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","B08301_021E vs B25024_010E","state(n=52)","corr=-0.466","county(n=3222)","corr=-0.328","similar","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","B11003_010E vs B18101_004E","state(n=52)","corr=-0.033","county(n=3222)","corr=0.084","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","yes"
"","US","B11003_010E vs B27010_017E","state(n=52)","corr=0.288","county(n=3222)","corr=0.019","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","no"
"","US","B11003_010E vs B02001_002E","state(n=52)","corr=0.312","county(n=3222)","corr=-0.001","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","no"
"","US","B11003_010E vs B02001_003E","state(n=52)","corr=-0.507","county(n=3222)","corr=-0.134","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","B11003_010E vs B02001_005E","state(n=52)","corr=-0.294","county(n=3222)","corr=-0.071","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","B11003_010E vs B25024_002E","state(n=52)","corr=0.527","county(n=3222)","corr=-0.039","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
