"area","annual_avg_wkly_wage","avg_annual_pay","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_pct_chg","estabs_per_1000_emp"
"45031","1114","57913","3.3","-1.5","2.0","-2.4","-8.4","3.5","3.5","62.16324087008581"
"45033","807","41958","3.3","-0.9","5.3","-0.7","4.1","6.2","6.2","55.871212121212125"
"45035","1030","53559","11.5","5.2","10.3","5.8","-9.9","4.9","4.8","85.63362609786701"
"45037","1013","52678","10.9","5.0","10.8","7.0","11.9","5.5","5.6","76.321915530429"
"45039","1192","62001","6.4","2.6","4.5","-0.2","29.3","1.7","1.8","71.39315815567674"
"45041","1017","52861","2.6","1.5","7.0","0.0","-16.1","5.5","5.5","54.32256565187079"
"45043","968","50335","4.8","2.2","5.2","3.5","-3.9","2.9","2.9","93.90140736753057"
"45045","1216","63216","5.9","1.8","6.5","1.9","-8.9","4.6","4.6","68.34780676204875"
"45047","1025","53318","3.5","0.3","5.3","0.5","-7.1","4.9","4.9","56.68557390079121"
"45049","976","50768","4.8","3.8","9.6","6.7","2.1","5.5","5.6","85.884528456955"
"45051","924","48046","6.9","2.4","7.4","2.5","-11.4","4.9","4.9","86.40104090968863"
"45053","1036","53877","6.0","-0.2","3.3","0.4","-1.9","3.5","3.5","86.85338928929842"
"45055","944","49084","3.7","-0.4","6.3","0.8","-6.2","6.8","6.7","85.51949822743387"
"45057","1241","64550","10.2","2.5","9.2","4.2","-19.0","6.4","6.5","79.54464603344006"
"45059","992","51561","4.8","-1.5","2.2","-3.8","-20.4","3.8","3.8","51.94355038375836"
"45061","954","49604","1.3","-4.9","0.6","-2.4","-4.4","5.9","5.8","84.53776929370058"
"45063","1077","56005","5.3","1.9","7.0","1.8","-8.2","5.0","5.0","66.7742616670186"
"45065","816","42438","12.2","8.4","16.2","5.7","19.3","7.2","7.2","147.28682170542635"
"45067","898","46706","0.6","4.8","11.7","2.0","0.3","6.7","6.6","66.39297848244621"
"45069","1036","53857","-1.5","1.1","5.0","-5.5","5.9","3.9","3.9","59.738866034698624"
"45071","943","49024","4.6","-3.5","0.8","-6.4","-15.6","4.4","4.4","64.59696505638313"
"45073","1115","57970","4.3","-0.1","6.3","-0.9","8.1","6.4","6.4","79.44108642750608"
"45075","1044","54283","2.9","-1.7","15.1","-1.9","-16.1","17.2","17.1","66.40582935496607"
"45077","1035","53824","6.4","2.4","7.4","2.8","-6.4","4.8","4.8","74.16141900198198"
"45079","1207","62784","4.9","1.7","5.5","2.3","-6.2","3.7","3.8","55.91581017776627"
"45081","900","46825","3.1","-2.1","2.9","-5.2","5.0","5.0","5.1","63.38474540460596"
"45083","1145","59564","6.6","2.0","7.3","2.5","1.6","5.1","5.2","53.94767307247048"
"45085","1024","53273","2.2","-1.1","3.4","0.2","-16.1","4.5","4.5","65.52204440148952"
"45087","933","48510","1.4","1.1","4.9","2.3","-7.3","3.8","3.7","66.0021551724138"
"45089","953","49566","3.4","-12.8","-13.7","-17.0","-49.1","-1.0","-1.1","101.29787907565685"
"45091","1174","61068","7.6","0.7","5.6","-0.1","-6.9","4.8","4.9","86.5187306132188"
"45999","1914","99515","13.1","9.6","15.2","7.3","0.9","5.2","5.1","302.70957170207254"
"46003","805","41846","-2.9","-1.6","2.0","-0.4","-53.8","3.7","3.7","125.61576354679804"
"46005","971","50493","-0.7","0.0","2.1","-4.5","-58.7","2.1","2.1","80.47585724282715"
"46007","818","42513","1.0","1.7","5.1","5.0","-68.0","3.5","3.5","115.83924349881796"
"46009","892","46372","0.0","-1.6","6.3","-1.1","-63.4","8.0","8.0","139.5213076474022"
"46011","1096","56994","2.9","0.6","5.5","-6.3","-40.9","4.8","4.8","71.8071287540268"
"46013","1047","54430","-0.3","-0.1","3.5","0.5","-49.8","3.6","3.5","76.83764135702747"
"46015","791","41127","0.0","-3.6","-2.4","-9.6","-72.4","1.3","1.3","127.55356253114101"
"46017","980","50972","-6.9","1.5","8.2","3.5","25.6","6.5","6.6","50.185873605947954"
"46019","881","45795","3.0","1.1","6.8","2.7","-50.6","5.6","5.6","161.22448979591837"
"46021","863","44880","4.2","-1.1","-0.8","2.1","-45.1","0.2","0.3","170.84282460136674"
"46023","916","47616","-1.3","0.1","6.5","-1.6","-54.4","6.4","6.3","106.25704622322435"
"46025","899","46772","1.6","-5.1","-4.5","-6.4","-32.8","0.6","0.6","157.45393634840872"
"46027","941","48924","3.1","0.5","5.4","1.4","-70.1","4.9","4.9","77.64589515331355"
"46029","1003","52139","1.7","1.1","5.3","-0.6","-58.9","4.2","4.2","82.90365563988182"
"46031","927","48202","0.0","4.1","8.2","5.3","-33.4","4.0","4.0","90.06622516556291"
"46033","913","47494","1.0","1.4","7.0","3.6","-56.3","5.4","5.5","157.26559581621217"
"46035","1025","53296","1.6","1.0","4.1","2.1","-42.0","3.1","3.1","66.55507731547904"
"46037","863","44886","5.9","5.1","7.8","3.5","-28.3","2.5","2.5","137.0843989769821"
"46039","1023","53171","2.6","2.2","4.8","7.0","-16.8","2.6","2.6","130.20833333333334"
"46041","982","51085","4.0","2.3","8.1","1.9","-22.7","5.6","5.6","63.75153248876175"
"46043","877","45589","3.1","2.8","3.9","0.1","-62.2","1.0","1.0","129.3774319066148"
"46045","1000","52001","1.6","1.7","5.9","3.4","-40.2","4.2","4.2","153.2125205930807"
"46047","985","51214","5.7","0.6","6.0","3.7","-42.9","5.3","5.4","139.9046104928458"
"46049","818","42528","3.3","4.6","8.1","6.9","-59.9","3.4","3.4","183.13953488372093"
"46051","1048","54491","2.1","-1.5","1.1","-3.1","-45.0","2.7","2.7","99.11779968863519"
"46053","767","39901","0.0","2.0","4.0","2.2","-56.5","1.9","1.9","145.01891551071878"
"46055","914","47525","-5.1","-0.9","2.1","-5.6","-64.9","2.9","2.9","142.30769230769232"
"46057","1068","55544","3.3","4.6","10.1","2.4","-45.0","5.2","5.3","106.12400152149107"
"46059","845","43934","-1.2","0.3","4.0","1.8","-76.3","3.7","3.6","118.01242236024845"
"46061","998","51885","1.0","0.6","7.9","3.0","-17.0","7.3","7.3","169.32907348242813"
"46063","897","46625","-4.2","2.1","6.4","2.7","-74.9","4.3","4.3","153.15315315315314"
"46065","1187","61739","-0.4","-0.6","5.1","-1.1","-60.1","5.7","5.7","86.59243581485231"
"46067","931","48418","2.7","0.4","4.1","2.0","-60.9","3.7","3.7","111.03047895500725"
"46069","1059","55079","10.4","2.9","7.8","3.1","-27.7","4.6","4.7","138.83677298311446"
"46071","794","41313","0.0","-0.7","3.9","0.1","-36.7","4.6","4.6","120.11577424023154"
"46073","915","47603","1.0","-3.7","4.7","-7.1","-89.3","8.7","8.7","67.99230275817833"
"46075","679","35332","-6.2","0.8","1.4","-1.3","-69.9","0.4","0.6","154.63917525773195"
"46077","920","47846","0.0","-0.3","4.0","-1.0","-67.6","4.3","4.4","146.08599779492835"
"46079","1092","56802","4.0","-0.4","4.6","0.6","-54.0","5.0","5.0","94.23482091553342"
"46081","965","50201","3.0","1.3","2.7","1.3","-57.6","1.3","1.4","120.15332448768982"
"46083","1252","65125","2.8","3.2","6.6","1.9","-43.6","3.2","3.2","84.69724523472756"
"46085","725","37710","2.9","-3.5","-0.3","-2.0","-52.9","3.1","3.2","104.45580715850986"
"46087","973","50576","3.4","0.8","8.2","2.2","-47.0","7.3","7.3","183.85650224215246"
"46089","804","41808","3.2","-0.7","2.8","0.8","-54.4","3.6","3.7","173.21428571428572"
"46091","1060","55097","2.9","-4.4","3.3","-8.1","-55.2","8.1","8.1","126.11540749553836"
"46093","1101","57255","2.7","3.4","9.2","3.6","-41.9","5.6","5.6","122.79069767441861"
"46095","709","36865","-2.2","1.5","9.1","1.7","-71.4","7.4","7.5","134.14634146341464"
"46097","837","43524","0.0","-3.9","0.2","-4.7","-66.9","4.5","4.4","134.1614906832298"
"46099","1252","65100","2.0","2.2","6.1","1.4","-50.9","3.8","3.8","72.09359392592165"
"46101","1023","53179","0.5","3.6","8.8","1.8","-26.1","4.9","4.9","85.12299882858258"
"46102","1030","53583","3.0","-2.8","2.7","-1.9","-57.6","5.6","5.7","35.8177508559389"
"46103","1102","57286","0.8","1.2","5.5","0.9","-52.1","4.4","4.3","93.36059503493577"
"46105","803","41738","0.7","0.4","1.8","1.8","-42.8","1.5","1.5","124.21805183199285"
"46107","890","46301","0.7","1.0","2.1","2.0","-58.5","1.0","1.1","176.6138855054811"
"46109","871","45278","0.0","0.6","3.8","2.4","-55.2","3.2","3.1","88.50800786737848"
"46111","800","41586","1.1","0.0","7.8","-1.3","-52.0","7.8","7.8","140.625"
"46115","983","51117","-1.4","1.7","3.8","-1.1","-48.8","2.1","2.1","117.74891774891775"
"46117","904","46989","-1.9","2.6","7.9","0.8","-29.4","5.2","5.2","115.29766390354182"
"46119","1068","55514","2.1","-0.4","7.7","1.0","-63.1","8.2","8.2","142.85714285714286"
"46121","949","49365","-0.9","0.9","1.6","2.7","-42.3","0.6","0.6","36.65987780040733"
"46123","954","49583","1.2","2.7","10.6","1.3","-72.4","7.7","7.7","112.82711282711283"
"46125","897","46661","3.6","1.7","6.0","0.1","-38.6","4.3","4.3","143.99330263708666"
"46127","1409","73276","1.2","-3.2","-0.1","-2.8","-66.4","3.2","3.3","91.14502231911139"
"46129","899","46774","0.0","-0.6","4.3","0.7","-36.4","4.9","4.9","123.95474667978357"
"46135","1068","55512","0.5","0.6","2.0","-2.9","-68.5","1.4","1.4","65.99954166984952"
"46137","1005","52274","3.6","-3.4","22.3","16.0","-63.7","26.6","26.7","115.07936507936508"
"46999","1854","96394","3.5","14.2","17.6","25.2","-30.2","3.1","3.0","141.4835164835165"
"47001","1536","79878","0.8","2.8","9.6","-0.4","6.6","6.7","6.7","45.188048293233734"
"47003","1034","53753","1.6","1.8","8.6","-0.9","-0.5","6.6","6.6","58.950038601522"
"47005","880","45755","1.9","0.7","4.3","3.0","-3.1","3.7","3.6","89.35272045028142"
"47007","940","48862","0.5","-3.2","4.2","-17.2","-8.7","7.7","7.6","79.0133779264214"
"47009","1176","61177","4.3","4.5","4.7","4.5","5.1","0.2","0.2","60.06211507080065"
"47011","1046","54379","4.2","-4.8","-2.9","-8.8","-16.1","1.9","2.0","60.93692364441166"
"47013","846","44011","0.4","-0.8","1.7","-4.2","-6.0","2.5","2.6","79.92306870392136"
"47015","912","47444","5.3","-4.4","-2.6","-3.9","1.0","1.9","1.9","127.8324070115434"
"47017","916","47607","0.0","-0.4","5.1","-1.9","-12.5","5.5","5.5","75.23346047612785"
"47019","915","47576","0.9","1.6","8.3","0.9","4.5","6.6","6.7","73.18087318087318"
"47021","1151","59841","6.1","3.5","11.1","5.9","6.7","7.5","7.4","101.95716774259658"
"47023","847","44062","2.5","0.1","1.2","-2.5","-0.3","1.1","1.1","81.53537380832915"
"47025","882","45889","1.7","-3.6","-1.4","-0.6","9.8","2.3","2.3","68.40427953562485"
"47027","736","38261","-1.2","-5.6","-1.6","-8.8","-18.3","4.2","4.3","116.71469740634005"
"47029","873","45422","0.5","1.0","5.7","-0.1","21.2","4.6","4.7","75.16133114007339"
"47031","1139","59239","1.9","0.0","6.4","5.3","19.1","6.3","6.3","59.8088813940416"
"47033","1050","54619","-1.6","-0.3","-0.1","4.4","1.8","0.2","0.3","75.06234413965088"
"47035","878","45674","4.4","1.4","4.7","-1.0","22.5","3.2","3.2","81.59039138538"
"47037","1598","83096","2.8","1.1","6.9","-1.5","4.0","5.7","5.7","62.8712381055266"
"47039","896","46601","3.5","3.6","8.2","-3.6","25.6","4.4","4.4","83.87096774193549"
"47041","940","48873","3.3","-5.6","-7.0","-7.5","-3.6","-1.5","-1.4","86.67409057164069"
"47043","995","51716","2.7","1.0","6.9","1.9","-3.0","5.9","5.8","75.34972445951675"
"47045","1045","54348","-1.1","0.7","7.9","1.6","-1.0","7.2","7.2","53.86166805077708"
"47047","1098","57079","4.8","0.1","3.7","0.2","3.1","3.6","3.6","101.69282095638206"
"47049","800","41622","2.8","4.8","9.8","5.3","19.1","4.7","4.8","70.90846047156727"
"47051","1019","52979","-0.1","-2.4","3.3","-3.9","0.2","5.9","5.9","87.52904725019364"
"47053","942","48973","1.4","-0.5","5.0","-1.6","-7.8","5.6","5.6","75.26160450764691"
"47055","981","51003","1.5","-3.1","1.3","-6.7","-8.8","4.6","4.6","72.78417120936805"
"47057","1047","54454","4.1","5.2","11.5","4.3","1.6","6.0","6.0","87.88653801441525"
"47059","973","50588","1.7","-0.1","6.0","-2.3","-7.8","6.2","6.2","62.72930291912586"
"47061","758","39399","3.8","-5.3","-2.4","-8.5","-23.0","3.1","3.1","118.84057971014492"
"47063","980","50942","1.4","-0.5","3.6","-1.8","7.9","4.1","4.1","46.762697205570966"
"47065","1269","66004","3.4","1.6","3.3","-1.0","-0.3","1.6","1.6","61.530602557785244"
"47067","660","34323","2.7","-0.9","7.1","5.7","4.4","8.0","8.1","112.53701875616979"
"47069","991","51533","0.8","0.3","2.7","-2.8","-12.9","2.4","2.4","60.523114355231144"
"47071","965","50188","-0.8","1.6","4.1","-0.4","-7.4","2.3","2.4","76.4087870105062"
"47073","1065","55373","0.5","0.2","6.5","5.1","66.8","6.2","6.2","72.66694317710494"
"47075","1439","74843","10.2","35.2","71.0","57.3","270.8","26.4","26.5","50.95856524427953"
"47077","908","47219","3.0","5.4","3.8","3.6","3.5","-1.5","-1.5","72.84375370743861"
"47079","918","47711","1.0","0.4","2.5","0.6","-6.3","2.2","2.1","70.84607543323139"
"47081","983","51127","3.1","0.6","1.5","1.8","12.3","0.8","0.9","97.4950884086444"
"47083","839","43652","0.0","-0.6","4.0","-2.8","13.5","4.5","4.5","102.56410256410257"
"47085","1174","61024","1.7","-1.7","1.1","-4.9","-27.7","3.0","2.9","72.42480255419257"
"47087","889","46206","5.2","-1.3","5.3","-4.7","-1.0","6.7","6.7","145.76493762311227"
"47089","1071","55672","6.0","1.2","7.1","-0.6","3.0","5.8","5.8","73.82120759547685"
"47091","1031","53592","0.0","-0.7","3.8","-0.6","9.8","4.7","4.6","88.44174075807206"
"47093","1251","65043","3.2","1.2","5.3","-0.1","1.8","4.0","4.0","66.52379470989696"
"47095","926","48138","2.7","-2.7","1.4","-8.7","-18.0","4.3","4.2","78.51239669421487"
"47097","937","48715","-0.8","-5.1","-2.6","-10.4","-9.6","2.6","2.7","59.72750316856781"
"47099","880","45770","5.4","1.1","4.7","2.3","3.3","3.5","3.6","78.7914691943128"
"47101","961","49960","5.5","2.5","7.9","2.2","12.0","5.3","5.3","87.7989706327581"
"47103","973","50594","2.6","2.1","8.3","3.8","5.4","6.1","6.1","78.14170473321022"
"47105","1047","54420","4.5","-1.1","0.3","-2.9","8.8","1.5","1.4","82.46429381092723"
"47107","979","50929","-0.1","-1.5","3.2","-3.7","-5.9","4.7","4.8","63.8112396117859"
"47109","861","44747","0.4","3.1","9.7","1.5","2.3","6.6","6.4","97.14285714285714"
"47111","967","50310","4.7","4.7","27.4","6.5","7.4","21.6","21.7","78.09070958302853"
"47113","1116","58054","1.5","0.2","3.0","0.1","7.6","2.8","2.8","49.010120228976334"
"47115","979","50930","4.4","2.8","8.0","0.3","1.3","4.9","5.0","70.3770197486535"
"47117","1033","53723","4.0","-3.1","0.0","-8.5","-4.8","3.2","3.2","78.7138532205867"
"47119","1207","62782","4.3","3.3","6.6","0.1","-11.7","3.2","3.2","73.99341965109949"
"47121","1073","55796","2.5","-9.3","-4.7","-15.5","-32.4","5.1","5.1","84.84221417485773"
"47123","949","49323","3.7","0.5","0.1","-2.9","-2.4","-0.3","-0.4","61.86632224733613"
"47125","1002","52099","3.9","3.4","9.1","1.4","-1.8","5.5","5.5","74.93524019296096"
"47127","1171","60876","-2.1","-5.7","-1.9","-11.3","-28.5","4.1","4.1","41.119860017497814"
"47129","864","44908","2.1","-0.5","1.6","-1.9","6.3","2.1","2.1","67.71697070204533"
"47131","922","47932","0.9","0.1","4.8","-1.3","6.0","4.8","4.7","61.557377049180324"
"47133","892","46368","0.6","3.4","7.4","2.0","1.9","4.0","3.9","82.68688293370946"
"47135","887","46146","1.9","4.2","15.4","0.0","23.8","10.7","10.8","99.51159951159951"
"47137","776","40357","0.0","6.2","20.4","8.8","10.4","13.3","13.4","128.45010615711251"
"47139","807","41945","4.0","-0.4","8.3","1.9","11.3","8.8","8.7","123.23305545487496"
"47141","968","50328","2.8","0.7","3.8","-2.0","5.1","3.1","3.1","64.66821298910851"
"47143","1099","57168","1.4","4.4","9.3","4.3","4.4","4.8","4.8","52.960800667222685"
"47145","1590","82676","3.7","-5.7","-3.2","-10.0","-25.7","2.6","2.6","55.275590551181104"
"47147","1060","55121","3.6","-1.4","3.5","-2.8","5.6","5.0","4.9","72.94885745375409"
"47149","1225","63681","5.2","3.5","9.1","-0.2","-0.8","5.4","5.4","58.759331793378195"
"47151","799","41563","12.0","1.5","6.3","8.2","12.0","4.7","4.7","77.6963707616289"
"47153","854","44394","3.3","3.8","3.8","-2.9","-2.1","0.1","0.0","87.24461623412479"
"47155","841","43711","3.6","2.8","5.5","0.7","7.8","2.8","2.7","66.2572119858552"
"47157","1375","71518","0.4","-0.9","1.1","-3.0","-1.1","1.9","1.9","50.714034033204136"
"47159","1023","53195","3.7","-2.7","-1.6","-1.3","11.6","1.2","1.2","82.93650793650794"
"47161","1262","65634","-0.7","-0.9","10.3","-1.9","-31.3","11.3","11.3","87.99206086668872"
"47163","1193","62036","3.2","1.4","5.6","0.7","0.2","4.1","4.1","60.0518105215213"
"47165","1140","59304","3.9","2.6","7.3","1.7","4.4","4.5","4.5","89.31620521822389"
"47167","967","50303","3.0","-1.8","-1.6","-4.1","-2.4","0.1","0.2","81.19513841998649"
"47169","1018","52950","4.1","5.6","12.1","6.1","6.0","6.2","6.2","83.21579689703808"
"47171","1095","56936","1.5","-1.1","3.1","-2.2","-1.5","4.2","4.2","67.03689012296708"
"47173","937","48737","2.1","1.4","5.0","1.8","9.2","3.5","3.5","101.67178437393382"
"47175","762","39600","5.1","1.8","5.0","-7.7","-4.7","3.3","3.2","90.31556039173014"
"47177","969","50373","2.2","-0.8","3.3","0.7","-4.1","4.1","4.0","77.54851576282887"
"47179","1072","55766","0.2","-1.9","1.9","-5.7","0.3","3.8","3.8","61.11756031751012"
"47181","895","46559","2.4","-2.3","1.2","-0.3","-6.9","3.6","3.6","73.05034550839092"
"47183","863","44884","-0.4","-1.2","1.7","-3.5","-3.3","2.9","2.9","63.150004684718446"
"47185","867","45063","4.6","-2.0","-2.6","-0.6","-15.6","-0.6","-0.7","83.1353919239905"
"47187","1679","87286","3.8","-4.1","-0.1","-5.3","-1.6","4.2","4.2","98.0879182678789"
"47189","1109","57691","5.8","2.4","7.8","-1.2","0.9","5.3","5.3","71.96507083536883"
"47999","1942","100967","7.8","18.7","23.2","11.9","11.2","3.8","3.8","174.72659658943496"
"48001","1138","59154","-2.7","0.3","0.1","-0.1","-15.5","-0.2","-0.2","83.022990217985"
"48003","1532","79647","1.7","1.3","3.9","-0.9","-33.1","2.6","2.6","70.03891050583658"
"48005","966","50234","-1.3","1.9","3.8","-0.6","-15.8","1.9","1.9","54.59223626803893"
"48007","870","45266","2.1","-1.8","-2.2","-5.7","-22.2","-0.5","-0.4","111.4848630466122"
"48009","989","51433","-2.8","7.1","16.5","8.0","1.3","8.7","8.7","130.61872025383394"
"48011","1062","55218","6.4","7.0","22.3","4.1","20.1","14.3","14.4","160.23166023166024"
"48013","1220","63426","-1.2","1.0","3.7","-1.0","-24.0","2.7","2.7","65.60802340158797"
"48015","1303","67754","-0.8","2.8","8.2","5.3","-8.4","5.3","5.3","115.43968050636727"
"48017","950","49425","-1.6","-0.4","3.7","-1.4","-2.1","4.1","4.1","100.25062656641605"
"48019","875","45515","-1.0","-0.8","4.3","-3.2","-23.8","5.0","5.1","137.26556129382985"
"48021","1041","54112","0.5","4.6","11.4","5.4","-2.2","6.6","6.5","80.99853937060152"
"48023","1008","52434","-1.6","0.4","8.7","-2.9","-8.9","8.3","8.3","118.66581141757537"
"48025","904","46987","-2.4","0.6","3.1","-1.0","-30.7","2.6","2.5","66.0120667218739"
"48027","1194","62107","0.0","1.1","6.7","2.6","-0.1","5.5","5.5","50.30587763351771"
"48029","1267","65875","-0.6","1.0","5.0","-0.6","-14.4","4.0","4.0","48.82521957084344"
"48031","1235","64238","0.8","1.2","2.2","4.1","5.4","0.9","0.9","120.63492063492063"
"48033","1243","64655","-7.3","-24.3","-18.6","0.0","-29.2","7.3","7.4","184.46601941747574"
"48035","1062","55213","-0.5","2.8","10.5","2.5","-4.9","7.6","7.5","98.11135638950209"
"48037","1020","53061","-0.1","1.7","5.3","1.0","-9.3","3.6","3.6","58.77477562812285"
"48039","1312","68223","0.3","2.6","4.3","2.9","-5.7","1.6","1.6","55.850089174464344"
"48041","1046","54374","0.3","2.1","6.2","1.6","-17.5","4.1","4.0","42.4482456992905"
"48043","986","51286","0.9","2.7","8.5","5.5","2.7","5.7","5.7","100.75121520106055"
"48045","919","47779","-6.1","-3.8","1.0","-6.5","8.9","5.0","5.0","215.68627450980392"
"48047","1088","56552","0.0","-9.5","-3.8","-10.7","-37.4","6.4","6.3","67.42596810933941"
"48049","926","48140","1.4","1.1","4.3","0.2","-11.0","3.2","3.2","60.56782334384858"
"48051","1060","55094","-2.0","-2.0","-0.6","-2.4","-27.3","1.5","1.5","94.85152745139928"
"48053","1089","56648","1.1","-0.2","2.9","0.2","-8.0","3.0","3.0","100.96983399773903"
"48055","1019","52985","0.9","3.1","8.8","3.9","-15.8","5.5","5.5","85.70048309178743"
"48057","1611","83793","-3.0","6.0","10.0","6.5","10.7","3.8","3.8","48.79954538997016"
"48059","1018","52912","2.4","2.2","2.2","-2.4","-16.3","0.0","-0.1","114.4395826321104"
"48061","857","44590","0.2","1.2","6.5","-0.3","-8.0","5.3","5.3","45.97143386179199"
"48063","916","47606","-2.1","-2.8","-8.5","-5.6","-8.7","-5.8","-5.9","73.15154693235448"
"48065","1903","98977","-0.5","6.4","9.6","6.7","14.1","3.0","3.0","27.77371729279345"
"48067","923","47986","-2.6","1.9","8.9","5.3","7.2","6.8","6.8","73.02648495757263"
"48069","903","46980","-1.0","2.9","6.4","2.5","-9.9","3.3","3.4","113.94891944990177"
"48071","1480","76934","4.3","5.8","8.3","4.6","-10.9","2.4","2.3","42.00542005420054"
"48073","983","51098","-1.3","1.5","8.9","2.7","-5.9","7.4","7.3","60.715721753116206"
"48075","957","49760","-2.1","1.3","-1.5","5.2","12.4","-2.8","-2.8","82.89794496691049"
"48077","937","48729","3.1","-2.1","0.6","-3.5","-4.0","2.6","2.7","122.14682294879704"
"48079","1136","59098","-1.6","5.0","6.1","17.5","22.6","1.2","1.2","169.81132075471697"
"48081","1422","73934","0.0","30.4","49.1","64.6","371.8","14.2","14.2","101.46252285191956"
"48083","866","45041","0.4","-0.1","2.2","-3.3","-4.6","2.4","2.4","118.78453038674033"
"48085","1694","88091","1.0","3.2","9.1","1.9","-7.9","5.7","5.8","63.72981340320497"
"48087","959","49878","-6.3","-1.1","-1.7","2.5","-6.5","-0.5","-0.5","144.6078431372549"
"48089","1028","53442","-1.8","-1.4","0.3","-3.3","-26.7","1.8","1.8","85.83633693765853"
"48091","1116","58057","2.1","3.9","8.5","3.5","2.2","4.4","4.4","67.32605908365387"
"48093","908","47190","-2.9","2.1","6.8","-3.1","-16.2","4.7","4.6","88.91867739052725"
"48095","1154","60002","-1.1","13.9","20.8","26.3","29.5","6.1","6.0","88.6319845857418"
"48097","1209","62891","-0.4","5.3","11.7","11.1","-11.5","6.0","6.0","67.13032960387058"
"48099","1026","53333","-3.1","-0.5","2.8","-2.4","-11.4","3.3","3.3","68.53436747793528"
"48101","1502","78127","-1.7","-5.5","15.7","-14.9","-28.8","22.3","22.4","209.63855421686748"
"48103","1462","76039","-3.4","-2.5","2.0","-7.7","-19.0","4.7","4.7","87.28943338437979"
"48105","1085","56398","-3.4","-6.0","5.2","-9.4","-32.2","12.1","12.0","156.61707126076743"
"48107","904","47022","-4.3","-5.8","-5.8","-9.7","-29.2","-0.1","0.0","159.78456014362658"
"48109","1787","92909","0.9","3.3","11.2","4.0","-0.8","7.6","7.6","70.458952811894"
"48111","1099","57124","0.0","5.3","6.9","4.5","6.4","1.6","1.5","83.84710234278668"
"48113","1717","89284","-1.5","-0.6","2.8","-1.9","-13.3","3.4","3.4","46.0964344285859"
"48115","1039","54051","-2.8","-0.1","0.5","-1.2","-13.9","0.6","0.7","117.27799227799228"
"48117","1028","53436","0.4","0.3","0.1","-4.2","-16.0","-0.2","-0.2","58.095238095238095"
"48119","817","42482","-4.3","2.6","10.1","2.5","-2.1","7.4","7.3","114.94252873563218"
"48121","1262","65626","1.4","2.0","5.7","0.2","-15.2","3.7","3.7","66.16058282501865"
"48123","1066","55419","-3.0","-7.1","-6.8","-6.7","-27.5","0.3","0.2","85.68917533323568"
"48125","937","48702","0.0","14.1","31.2","28.8","134.0","15.0","15.0","136.46055437100213"
"48127","1424","74041","0.3","1.8","-2.3","0.9","-11.8","-4.0","-4.0","54.63633229920717"
"48129","753","39176","-1.6","2.1","-0.6","4.6","13.5","-2.7","-2.6","133.55048859934854"
"48131","783","40727","-3.4","-1.8","4.8","1.4","-13.4","6.8","6.8","53.362374081132586"
"48133","992","51592","-0.4","-2.8","-1.7","-6.2","-20.0","1.1","1.1","91.3320696191625"
"48135","1443","75029","0.8","2.4","5.7","1.0","-26.3","3.2","3.2","53.72165038927824"
"48137","769","39962","-5.2","-14.6","-13.4","-26.2","-71.5","1.5","1.4","129.8932384341637"
"48139","1114","57911","1.1","3.0","7.5","3.4","-4.4","4.4","4.4","62.48305990019292"
"48141","966","50230","-0.2","2.5","6.2","1.1","-12.1","3.6","3.6","50.38813086239323"
"48143","913","47473","0.9","1.2","4.3","3.1","-17.0","3.0","3.1","68.80043033889187"
"48145","1040","54095","-0.7","-4.3","2.3","-4.8","-13.4","6.8","6.8","100.44414075845576"
"48147","1067","55486","-0.9","1.4","6.3","2.3","17.3","4.8","4.8","73.08090689377374"
"48149","1067","55463","-1.0","3.1","10.9","11.4","54.3","7.7","7.6","91.67466154994138"
"48151","1087","56526","-1.7","-1.0","3.0","-0.6","20.7","3.9","3.9","139.75903614457832"
"48153","891","46314","-2.0","-0.1","2.2","-1.8","-12.1","2.3","2.2","167.12328767123287"
"48155","846","43978","3.6","2.6","16.8","-2.5","-6.2","13.9","13.9","142.85714285714286"
"48157","1203","62566","1.7","3.6","8.6","2.1","-16.8","4.8","4.8","73.10084645598786"
"48159","1023","53197","18.4","-2.7","3.1","0.7","-3.3","5.9","5.9","133.8820301783265"
"48161","1025","53324","0.5","4.3","7.1","6.3","7.6","2.6","2.6","80.27569430366917"
"48163","1192","62009","-1.5","-2.7","1.4","-5.2","-41.1","4.2","4.2","60.876249039200616"
"48165","1184","61568","-2.7","-0.5","-1.3","1.3","-9.1","-0.8","-0.8","101.27520759193357"
"48167","1205","62650","-0.6","0.1","3.6","-2.4","-15.2","3.5","3.5","56.56949174637835"
"48169","1002","52127","-0.6","-1.5","1.5","-1.0","-8.5","3.1","3.1","108.93512851897185"
"48171","956","49711","-0.5","1.8","4.0","4.0","-9.5","2.1","2.1","99.23052260339853"
"48173","1607","83563","2.2","17.3","39.9","27.9","4.6","19.2","19.2","171.1822660098522"
"48175","1039","54021","-4.1","-1.7","5.8","3.6","-29.0","7.7","7.6","118.92675852066715"
"48177","1043","54216","-2.1","-0.8","2.5","-1.9","-1.0","3.3","3.3","76.6016713091922"
"48179","1157","60146","-2.1","0.1","0.5","-3.3","-32.8","0.4","0.4","73.28730748805098"
